lemma	part_of_speech	translations
третёвось	adverb	a short time ago|a while ago|day before yesterday|fresh|freshly|last
треуголка	noun	cocked hat|three-cornered hat
треугольник	noun	triangle|setsquare
треугольноплодный	adjective	trigonocarpous
треугольный	adjective	triangular
треф	noun	wobbler
трефа	noun	club
тречентист	noun	trecentist
треш	noun	thrash
треш-метал	noun	thrash metal
трещина	noun	crack|crevice
трещинообразование	noun	crack formation
три		three|C
триада	noun	triad
триаконтан	noun	triacontane
триаконтаэдр	noun	triacontahedron
триал	noun	trial
триарий	noun	triarius
триатлон	noun	triathlon
трибоника	noun	tribology|tribonics
триботехнический	adjective	tribotechnical
трибоэлектричество	noun	triboelectricity
трибрахий	noun	tribrach
трибрахический	adjective	tribrachic
трибуна	noun	platform|rostrum|stands|forum
трибунал	noun	tribunal|court martial
тривиально	adverb	trivially
тривиальность	noun	triviality
тривиальный	adjective	banal|commonplace|elementary|obvious|trivial|truistic
тригонометрия	noun	trigonometry
тридекан	noun	tridecane
тридневный	adjective	three-day
тридцатигранник	noun	triacontahedron
тридцатиугольник	noun	triacontagon
тридцатый		thirtieth
тридцать		thirty
тридцать восемь		thirty-eight
тридцать два		thirty-two
тридцать девять		thirty-nine
тридцать один		thirty-one
тридцать пять		thirty-five
тридцать семь		thirty-seven
тридцать три		thirty-three
тридцать четыре		thirty-four
триединство	noun	trinity
триединый	adjective	triune
триера	noun	trireme
трижды	adverb	thrice|three times
трииодметан	noun	iodoform
триклиний	noun	triclinium
трикозан	noun	tricosane
триллер	noun	thriller
триллион	noun	trillion|billion
трилобит	noun	trilobite
трилогия	noun	trilogy
тримаран	noun	trimaran
триметр	noun	trimeter
триммер	noun	string trimmer|aileron trim tab
тринадцатигранник	noun	tridecahedron
тринадцатиугольник	noun	tridecagon|triskaidecagon
тринадцатый	adjective	thirteenth|thirteen
тринадцать		thirteen
тринитрометилбензол	noun	trinitromethylbenzene
тринитротолуол	noun	trinitrotoluene|TNT
тринитрофенол	noun	TNP|trinitrophenol
трио	noun	trio
триолет	noun	triolet
триоль	noun	triplet
трион	noun	trion
трип-хоп	noun	trip-hop
триплет	noun	triplet
триплетный	adjective	triplet
триплика	noun	surrejoinder
триплоид	noun	triploid
триплоидный	adjective	triploid
трипсин	noun	trypsin
триптон	noun	trypton
трирема	noun	trireme
трисектриса	noun	trisectrix
трискайдекафобия	noun	triskaidekaphobia
трисомия	noun	trisome
триста		three hundred
тритиевый	adjective	tritium
тритикале	noun	triticale
тритон	noun	newt|triton|tritone
триумвир	noun	triumvir
триумвират	noun	triumvirate
триумфальный	adjective	triumphal
триумфатор	noun	triumpher
трифтонг	noun	triphthong
трихиноз	noun	trichinosis
трихотомический	adjective	trichotomic|trichotomous
трихотомия	noun	trichotomy
трицепс	noun	triceps
трицератопс	noun	triceratops
трицикл	noun	tricycle
триэтилборан	noun	triethylborane
трогательный	adjective	touching|moving
трогать	verb	touch|handle|leave sth/so in peace|let/leave sth/so alone
трогаться	verb	move|start moving
троглодит	noun	savage
трогонтерий	noun	trogontherium
трое		three
троекратно	adverb	thrice
троекратный	adjective	triple|thrice-repeated|three-fold
троеполье	noun	three-field system
троеточие	noun	ellipsis
троечка	noun	C
троированный	adjective	triplicated
троичный	adjective	ternary
тройка	noun	C
тройной	adjective	triple|threefold|triplex|treble
тройня	noun	triplets
тройский	adjective	troy
трокар	noun	trocar
троллейбус	noun	trolleybus|trackless trolley|trolley bus|trackless trolley bus|trolley-bus
тромб	noun	thrombus|tornado|twisterамер
тромбон	noun	trombone|sackbut
тромбонист	noun	trombonist
тромбоцит	noun	platelet|thrombocyte
тромбоцитарный	adjective	platelet
трон	noun	throne
трона	noun	trona|urao
тронуть	verb	touch|affect|move|disturb
тропа	noun	path|pathway
тропарь	noun	troparion
тропизм	noun	tropism
тропик	noun	tropic
тропин	noun	tropine
тропинка	noun	footpath|path|trackway|pathway
тропический	adjective	tropical
тропоним	noun	troponym
трос	noun	line|rope
тростниковый	adjective	reed|rush
трость	noun	cane|stick|walking stick
тротил	noun	TNT
тротуар	noun	амер. sidewalk|брит. pavement|sidewalk
трофеить	verb	take as trophies
трофей	noun	war trophy|trophy
трофика	noun	trophism
трофический	adjective	trophic
трофобласт	noun	trophoblast
трофолог	noun	trophologist
трофологический	adjective	trophologic|trophological
трофология	noun	trophology
трофотаксис	noun	trophotaxis
троцкизм	noun	Trotskyism
троюродный	adjective	twice removed
тру	noun	true
труба	noun	pipe|tube|chimney|smokestack|stovepipe|trumpet
трубадур	noun	troubadour
трубач	noun	trumpeter
трубить	verb	blow|play|resound
трубка	noun	tube|roll|scroll|pipe|tobacco pipe|receiver
трубкозуб	noun	aardvark
трубконос	noun	tube-nosed bat
трубоочистительный	adjective	pipe-swabbing
трубопровод	noun	pipeline|conduit
трубочист	noun	chimney sweeper|chimneysweep|sweep|chimney sweep
трубочный	adjective	pipe
трувер	noun	trouvere
труд	noun	work|labor|реже labour|effort|pain|handicrafts
трудиться	verb	labour|toil|work
трудно	adverb	difficultly|with difficulty
трудновоспламеняющийся	adjective	flame retardant
трудновыговариваемый	adjective	unpronounceable
труднодоступный	adjective	arduous|difficult of access|hard-to-get-to|hard-to-reach
трудность	noun	difficulty|problem|trouble|obstacle
трудный	adjective	difficult|hard
трудовой	adjective	labour|work|earned
трудоголик	noun	workaholic|laborholic
трудодень	noun	trudoden|workday
трудоизбыточный	adjective	labour-abundant
трудолюбивый	adjective	industrious|hard-working|laborous
трудопотеря	noun	labor loss
трудосберегающий	adjective	labor-saving
трудотерапия	noun	ergotherapy|occupational therapy|work therapy
трудоустраивать	verb	find work|give a job|place in a job
трудоустраиваться	verb	become employed|obtain a job|obtain a position|seek a job|seek employment
трудяга	noun	hard worker
трудящийся		laborious|labourer|labouring|worker|working man
трунить	verb	mock|ridicule
труп	noun	corpse|cadaver|body|carcass|dead body|carrion
трупиал	noun	icterid
