lemma	part_of_speech	translations
seminary	noun	神學院
semiology	noun	符號學
semiotician	noun	符號學
semiotics	noun	符號學
semitone	noun	半音
semolina	noun	粗粒小麥粉
sempiternal	adjective	永恒
senator	noun	上议员
send	verb	送
send-up	noun	戏仿
senile	adjective	老年的
senility	noun	痴呆
senior	adjective	老|前
senior captain	noun	大尉
senior citizen	noun	老龄
sensation	noun	感覺|感觉
sense	noun	意義|感觉|意义|道理|方向|感到
sense organ	noun	感官
sensible	adjective	乖巧|导音|清醒
sensitive	adjective	容易生气的|愛哭鬼
sensor	noun	传感器
sentence	noun	句子
sententious	adjective	简洁
sentience	noun	认识
sentient	adjective	导音
sentimental	adjective	感傷
sentinel	noun	哨兵|看
sepak takraw	noun	藤球
sepal	noun	萼片
separate	adjective	分开|分
separately	adverb	分开
separation	noun	分割
separatism	noun	分離主義
septagon	noun	七角形
septentrional	adjective	北
septuagenarian	adjective	古稀
septuplet	noun	七连音
sepulchral	adjective	坟
sequel	noun	续作
sequence	noun	次|数列|续作
sequence assembly	noun	组合
sequencer	noun	音序器
sequoia	noun	红杉
serenade	noun	小夜曲
serendipity	noun	好运
serene	adjective	平安|晴
serenity	noun	平静
serf	noun	僕人
sergeant	noun	军士
serial	noun	无穷级数
serial number	noun	序列号
series	noun	系列
serif	noun	白体
serin	noun	金丝雀
serine	noun	絲氨酸
serious	adjective	认真
seriously	adverb	认真
seriousness	noun	引力
sermon	noun	講道
serotonin	noun	血清素
serpent	noun	蛇
serpentine	adjective	蛇
serval	noun	藪貓
servant	noun	仆人
serve	noun	业务|服务
serve someone right	verb	錢|干得好
server	noun	服务器
service	noun	服务
service area	noun	公路服務區
serviceman	noun	军人
servile	adjective	奴性
servility	noun	奴性
serving	noun	份
sesame	noun	芝麻
sesame oil	noun	胡麻油
sesquipedalian	adjective	长
session	noun	开会
set fire to	verb	纵火
set foot on land	verb	下
set free	verb	放
set off	verb	点燃
set on fire	verb	点燃
set out	verb	去|解说
set theory	noun	集合论
set up	verb	安排|騎
set-off	noun	补偿
setback	noun	意外情况
sett	noun	平行六面体
settee	noun	沙發
setter	noun	排字工人, 排字机|二傳手 二传手
setting	verb	环境
settle	verb	付
settlement	noun	安排|住宅区|縣|協議
settlement agreement	noun	年轻
settling	noun	沉积
seven		七|柒
seven deadly sins	noun	七宗罪
seven hundred		七百
seven seas	noun	七海
seventeen		十七
seventh	adjective	第七
seventh chord	noun	七和弦
seventy		七十
seventy-first	adjective	第七十一
seventy-five		七十五
sever	verb	切
several		一些
severe	adjective	严格
severe acute respiratory syndrome	noun	严重急性呼吸道综合症
severity	noun	引力
sew	verb	缝
sewage	noun	污水
sewer	noun	下水道|裁缝
sewing machine	noun	缝纫机
sex	noun	性别|性交
sex drive	noun	性冲动
sex organ	noun	外生殖器
sex shop	noun	性商店
sex symbol	noun	性感明星
sex toy	noun	性玩具
sex work	noun	卖淫
sexism	noun	性別歧視
sexology	noun	性學
sextant	noun	六分仪
sexton	noun	司事
sexual	adjective	性的
sexual abuse	noun	性虐待
sexual appetite	noun	性欲
sexual assault	noun	性侵犯
sexual dimorphism	noun	两性异形
sexual harassment	noun	性骚扰
sexual intercourse	noun	性交
sexual orientation	noun	性取向
sexuality	noun	性快感
sexually transmitted disease	noun	花柳病
sexy	adjective	性感
señorita	noun	小姐
shade	noun	阴影|百葉窗|强弱法|四声|圓頂
shade horsetail	noun	草问荆
shadoof	noun	桔槔
shadow	noun	影子
shadow play	noun	皮影戏
shadowy	adjective	黑暗
shady	adjective	影子|鬼祟
shaft	noun	符干|半径|龍骨|井|幹
shag	noun	鸕鶿|吻
shake	noun	即时的|滚音
shake hands	verb	拉手
shake off	verb	摆脱
shale	noun	黑板
shall	verb	任务
shallot	noun	火葱
shallow	adjective	浅|肤浅的|浅滩
sham	noun	欺诈|撒谎
shambles	noun	墟|浑沌|屠宰场
shame	noun	羞辱
shamefaced	adjective	怕羞
shampoo	noun	香波
shamrock	noun	三叶草属
shandy	noun	洗髮水
shang	noun	晌
shank	noun	腘|腿
shantytown	noun	貧民窟
shanzhai	noun	山寨
shape	noun	状况|形狀|構
share	noun	股|股票|共有
sharecropper	noun	佃農
shared	adjective	一起
shari'a	noun	伊斯蘭教法
sharif	noun	谢里夫
shark	noun	鯊魚|鲨鱼
sharp	adjective	銳利|聰明|升|高|尖|准确|电池|升音符
sharpen	verb	削尖
sharpener	noun	磨削器
sharpness	noun	酸味
shave	verb	剃
shaver	noun	刮胡刀
shaving brush	noun	剃须刷
shaw	noun	小树林
shawl	noun	披肩
shawm	noun	芦管
she		她
she-		她
she-ass	noun	騲驢
she-bear	noun	熊
she-cat	noun	母猫
she-devil	noun	風箏
she-goat	noun	羭
sheaf	noun	捆
shear	noun	剪刀|剪斷
shear wave	noun	S波|S簸
shears	noun	剪刀
sheath	noun	鞘
shed	verb	分|倒
sheep	noun	綿羊|羊
sheep milk	noun	羊乳
sheepfold	noun	羊圈
sheepish	adjective	不好意思
sheeple	noun	綿羊
sheer	adjective	透明|干净|竖的
sheesh		呸
sheet	noun	書的一頁|斑块|低
sheet metal	noun	罐頭
sheet music	noun	音樂記譜法
sheik	noun	谢赫
shelf	noun	架子
shell	noun	蛋壳 蛋殼|貝|榴弹炮|車體風格|尿布|骨骼
shell company	noun	皮包公司
shell out	verb	付款
shellfish	noun	貝類
shelling	noun	炮击
shepherd	noun	牧羊人
shepherd's pie	noun	牧羊人派
sherbet	noun	冰果子露
sherry	noun	雪利酒|杯子
sheth	noun	支柱
shh		嘘
shibboleth	noun	口令|单词
shield	noun	盾
shift	noun	班|电子回路
shifty	adjective	泡泡
shiitake	noun	香菇
shill	verb	藏
shim	noun	楔子
shin	noun	胫
shinbone	noun	胫骨
shine	verb	發亮
shingle	noun	卵石
shingles	noun	带状疱疹
shining	adjective	优秀
shining tubeshoulder	noun	阿部相模肩燈魚
shinjitai	noun	新字体
shiny	adjective	亮|明|明亮
ship	noun	船
ship of the line captain	noun	上校
ship of the line ensign first class	noun	中尉
ship of the line ensign second class	noun	少尉
ship of the line lieutenant	noun	上尉
shipment	noun	交通|运输
shipping	noun	交通运输|海军舰队
shipshape	adjective	薪水
shipworm	noun	船蛆
shipwrecky	adjective	差
shirk	verb	溜
shirt	noun	衬衫|襯衫
shit	verb	拉屎
shit-for-brains	adjective	傻子
shitbox	noun	垃圾桶
shite	noun	大便
shithead	noun	屁眼
shits	noun	腹瀉
shitter	noun	花瓶
shitty	adjective	鸟
shiv	noun	小刀
shiver	noun	顫抖
shoal	noun	浅滩
shock	noun	冲击|震动
shock wave	noun	冲击波
shoddy	adjective	差
shoe	noun	鞋|鞋子
shoebill	noun	鲸头鹳
shoehorn	noun	鞋拔子
shoelace	noun	部
shoemaker	noun	鞋匠
shoestring	noun	火柴
shogi	noun	將棋
shogun	noun	将军
shogunate	noun	幕府
shoo	verb	嘘|走
shoot	noun	粪|星期三|抱子甘藍|攝影|射
shoot down	verb	击落
shoot oneself in the foot	verb	搬起石头砸自己的脚
shoot the breeze	verb	说话
shooter	noun	象
shooting star	noun	流星
shop	noun	商店
shop window	noun	展示橱窗
shopkeeper	noun	商人
shoplift	verb	偷窃
shopper	noun	客人
shopping basket	noun	籃子
shopping cart	noun	購物手推車
shopping centre	noun	商场
shopping list	noun	購物清單
shore	noun	浦
shore up	verb	加强
shoreline	noun	海岸線
short	adjective	短|矮
short circuit	noun	短路
short corner	noun	點球
short film	noun	短片
short message service	noun	短信
short of		少
short story	noun	短篇小说
short ton	noun	美噸
short track	noun	短道速滑
short-sightedness	noun	近視
short-term	adjective	近期
shortcoming	noun	局限
shortcut	noun	快捷|縮寫
shortfall	noun	缺乏
shorthand	noun	速记|縮寫
shortly	adverb	不久|矮
shortstop	noun	凸透鏡
shot	adjective	死亡|發射|炮弹|冰雹|地图
shot put	noun	推铅球
shotgun	noun	散弹枪 散彈槍
shotgun sequencing	noun	鸟枪法
should	verb	假如|该
shoulder	noun	肩|铁铲
shoulder blade	noun	肩胛骨
shout	noun	喊|喊叫|叫
shout out	noun	讚揚
shove	verb	推
shove it up your ass	verb	干你
shovel	noun	铁铲
shoveler	noun	琵嘴鸭
show	noun	展|表演|证明|见
show jumping	noun	障礙超越
show off	verb	显示
show up	verb	出版
show-off	noun	大炮
showcase	noun	展示橱窗
shower	noun	淋浴|淋浴器
shower gel	noun	沐浴露
showerhead	noun	洋薊
shred	noun	块|切
shredder	noun	碎紙機
shrewd	adjective	聪明
shriek	noun	喊|叫
shrill	adjective	尖
shrimp	noun	虾
shrimp plant	noun	蝦
shrine	noun	寺
shrink	verb	减少
shrivel	verb	向內捲曲|起皺|弄皺
shroud	noun	帆
shrub	noun	灌木
shtick	noun	号码|作弊碼
shtup	verb	吻
shudder	noun	顫抖
shuffle	verb	洗
shun	verb	溜
shunt	noun	轉轍器|使分流
shunting	noun	轉轍器
shush	verb	嘘
shut	verb	关
shut down	verb	熄滅
shut up	verb	假話|关
shutout	noun	子彈
shutter	noun	百叶窗
shuttle	noun	梭子
shuttlecock	noun	羽毛球
shy	adjective	害羞|羞怯|小
shyness	noun	羞怯
si	noun	假如
sibling	noun	兄弟
sic	adverb	原文如此
sick	adjective	dòngwù
sickle	noun	鐮刀
sickly	adjective	苍白
sickly sweet	adjective	可爱
sickness	noun	病
side	noun	側面|面|边|小厮|犁
side by side	adverb	肩并肩地
side dish	noun	伴奏
side effect	noun	不良反应
side hustle	noun	喙
sideboard	noun	碗橱
sidecar	noun	邊車 边车
sidereal	adjective	恒星
sidewalk	noun	人行道
siege	noun	包围战
siemens	noun	西門子
siesta	noun	小睡；午睡
sieve	noun	筛|七
sievert	noun	西弗
sift	verb	七
sifter	noun	筛
sigh	noun	叹息|嘆氣
sight	noun	視力|景点|看|对准
sighthound	noun	灰狗
sightsee	verb	参观
sightseeing	noun	觀光
sigil	noun	印章
sigmoid	adjective	乙状
sign	noun	標誌
sign in	verb	内接
sign language	noun	手语
sign of the cross	noun	十字
sign up	verb	内接|訂閱
signage	noun	招牌
signal	noun	信号|捕捉网
signature	noun	签名|簽名
signboard	noun	店名
signet	noun	印章
significance	noun	意思
significant	adjective	大量|高
significant other	noun	同伴
signify	verb	significàr|等于
signpost	noun	转向灯
silence	noun	安静
silence is golden		沉默是金
silencer	noun	圍巾 围巾|抑制器
silent	adjective	沉默|无声音的|静
silent film	noun	无声电影
silently	adverb	安静
silicate	noun	硅酸盐
silicon	noun	硅|矽
silicon dioxide	noun	二氧化矽
silicone	noun	矽氧樹脂
silique	noun	角果
silk	noun	絲|丝
silkworm	noun	家蚕
silky anteater	noun	侏食蚁兽
sill	noun	窗台
silliness	noun	愚蠢
silly	adjective	愚蠢|低能|大教堂
silo	noun	筒仓
silt	noun	淤泥
silver	noun	银|銀
silver bullet	noun	万灵药
silver medal	noun	銀牌
silverfish	noun	衣魚
silvery	adjective	銀色
silvery pomfret	noun	鯧|鲳
silviculture	noun	林學
simian	adjective	猴子
similar	adjective	相似的
similarity	noun	相象
similarly	adverb	差不多
simile	noun	比喻
simmer	verb	煮
simony	noun	买卖圣职
simp	noun	老婆当家的
simple	adjective	简单
simple past	noun	以往
simple present	noun	礼物
simplex	noun	单体
simplification	noun	简化
simplify	verb	简化
simply	adverb	单纯|刚
simulate	verb	模拟
simulation	noun	劇場|游泳池
simultaneous	adjective	同時
simultaneously	adverb	同时
sin	noun	罪
sin bin	noun	长椅
since		離|既然|從
sincere	adjective	真誠
sine	noun	正弦
sing	verb	唱歌|唱
singer	noun	歌手
singer-songwriter	noun	创作歌手
singing	noun	唱歌
singing voice	noun	票
single	adjective	单|一|獨身|单曲|单身|容易
single out	verb	使不同
singles	noun	單打
singlet	noun	恤衫
singular	adjective	單數|单数
singularity	noun	稀有|分数
sinicization	noun	中国化
sinister	adjective	险恶
sink	verb	沉下
sinker	noun	鉛
sinner	noun	罪人
sinologist	noun	汉学家
sinuous	adjective	歪
sinus	noun	正弦
sinusitis	noun	慢性鼻窦炎
sip	verb	啜
siphon	noun	虹吸
sir	noun	先生
sire	noun	先生|公马
siren	noun	汽笛|塞连|塞壬
sissy	noun	娘娘腔|老婆当家的
sister	noun	姐妹|姐姐|妹
sister city	noun	友好城市
sister-in-law	noun	脫髮
sisterly	adjective	妹
sit	verb	坐|在|射
sit down	verb	坐
sitar	noun	锡塔琴
site	noun	部位|地|bāng-chām|地方
sitting	noun	座
situation	noun	状况|情況|职位
six		六
six hundred		六百
sixteen		十六
sixth	adjective	分之
sixth form	noun	預科
sixty		六十
sixty-eight		六十八
sixty-nine	noun	69式
sixty-six		六十六
sizable	adjective	大量
size	noun	号
skank	noun	妓女
skat	noun	斯卡特
skate	noun	冰鞋
skateboard	noun	滑板|坐
skating	noun	溜冰
skating rink	noun	溜冰場
skeezer	noun	狐狸
skeleton	noun	骨骼|骨骼系統
sketch	noun	草稿|草拟|素描|设计|勾划
sketchy	adjective	泡泡
skew	adjective	不对称
ski	verb	滑雪
ski jumping	noun	跳台滑雪
ski run	noun	滑雪
skid	verb	滑
skid mark	noun	品牌|逗号
skid row	noun	猶太區
skier	noun	滑雪运动员
skiff	noun	小船
skiing	noun	滑雪
skill	noun	技巧
skilled	adjective	力有能
skillet	noun	平底鍋
skillful	adjective	熟练的
skim	adjective	脫脂的|滑|做
skimmer	noun	勺|剪嘴鸥
skin	noun	皮膚
skinny	adjective	瘦
skip	verb	彈
skipper	noun	上尉
skipping rope	noun	跳绳
skirt	noun	裙子
skirt chaser	noun	色狼 (Sèláng)
skit	noun	戏仿
skitter	verb	奔
skittish	adjective	害羞
skittle	noun	龙骨
skive	verb	逃学
skoal		campey
skull	noun	頭骨|顱骨
skull and crossbones	noun	顱骨
skullcap	noun	卡巴
skunk	noun	臭鼬
skunk cabbage	noun	臭菘
sky	noun	天|天空
sky blue	adjective	天蓝色
skybox	noun	天
skydiving	noun	跳伞
skylark	noun	云雀
skyline	noun	地平線
skyrocket	verb	激增
skyscraper	noun	摩天大楼|摩天大樓
slab	noun	匾
slack off	verb	减少
slacken	verb	松开
slacker	noun	懒
slag	noun	妓女|熔岩
slake	verb	满足|累
slalom	noun	障碍滑雪
slander	noun	毁谤
slang	noun	俚语
slap	noun	拍擊|打耳光
slap in the face	noun	脸|风琴胶条
slap-up	adjective	de primera clase
slapper	noun	妓女
slapstick	noun	鞭子
slash	noun	斧|斜线
slash and burn	noun	焚林开垦
slate	adjective	浅橄榄灰|板岩|以前
slattern	noun	娼婦
slaughter	noun	大屠杀|宰杀
slaughterer	noun	卖肉
slaughterhouse	noun	屠宰场
slave	noun	奴隸
slaveowner	noun	奴隶主
slavery	noun	奴隶制度
slay	verb	戕杀
slayer	noun	凶手
sleazy	adjective	噅|猪
sledding	noun	雪橇
sledge	noun	雪橇
sledgehammer	noun	大錘
sleek	adjective	平滑
sleep	noun	睡眠|睡觉|睡覺
sleep in	verb	睡懒觉
sleep over	verb	住
sleep with	verb	宿
sleeper	noun	鼹科
sleepiness	noun	昏迷
sleeping	noun	睡
sleeping car	noun	卧车
sleepwalking	noun	梦游症
sleepy	adjective	困
sleeve	noun	袖子
sleight	noun	手指灵巧
sleight of hand	noun	手指灵巧
slender	adjective	瘦
sleuth	noun	侦探
slew	noun	溫和的|轉動
slice	noun	片
sliced bread	noun	庞多米面包
slick	adjective	优雅的
slide	noun	滑梯
slight	adjective	单一|小朋友|不好
slightly	adverb	一下
slim	adjective	苗條|减肥
slime	noun	泥巴|黏液
slimeball	noun	垃圾
sling	noun	弹弓|放下
slingshot	noun	弹弓
slip	noun	失誤
slip away	verb	去世
slip someone's mind	verb	忘记
slipper	noun	拖鞋
slipper lobster	noun	蟬
slippery	adjective	滑的
slipshod	adjective	粗
slipway	noun	堆
slit	noun	女陰
sliver	noun	部|圈|一点儿
slob	noun	妓女
sloe	noun	瞳孔
slop-jar	noun	马桶
slope	noun	黄色|滑
slot	noun	部位
slot machine	noun	老虎机
sloth	noun	树懒
slothful	adjective	懒
slough	noun	沼泽|变声|痂
slovenly	adjective	猪
slow	adjective	慢
slow and steady wins the race		水滴石穿
slow down	verb	减速
slow match	noun	导火线
slow motion	noun	怠速
slowly	adverb	慢
sludge	noun	泥
slug	noun	鼻涕虫
sluggard	noun	惰
sluggish	adjective	慢|笨
sluice	noun	算盤
slum	noun	贫民窟
slumber	noun	睡眠|打瞌睡
slump	verb	下跌|癱
slumping	noun	山崩
slur	verb	扎|办理
slurry	noun	泥巴
slut	noun	婊子|妓女|母狗
slutty	adjective	婊子
sly	adjective	精明
smack	verb	打耳光
small	adjective	小
small caps	noun	小型大写字母
small pica	noun	哲学
small talk	noun	廢話
small text	noun	六
small-sized	adjective	小
small-spotted catshark	noun	貓
smallpox	noun	天花
smart	adjective	智能|优雅的
smartass	adjective	放肆
smartphone	noun	智能手机
smash	verb	坠毁|犁
smashing	adjective	奇妙
smear	verb	覆盖
smell	noun	嗅覺|味道|聞
smell fishy	verb	臭
smelly	adjective	臭
smelting	noun	字型
smidgen	noun	一点点
smile	noun	微笑
smiling	adjective	傻笑的
smirch	verb	弄脏
smirk	noun	壞笑
smite	verb	一|戕杀
smith	noun	鍛工
smoke	noun	烟|煙|吸煙
smoker	noun	吸煙者
smoking	noun	吸煙
smooch	noun	吻
smooth	adjective	平滑
smoothen	verb	平滑
smoothie	noun	冰沙
smorgasbord	noun	冷餐台
smother	verb	做菜
smuggle	verb	走私
smuggler	noun	走私者
smuggling	noun	走私
smurf	noun	藍精靈
smut	noun	屁股|煤
smutty	adjective	淫秽
snack	noun	小吃
snack bar	noun	小吃
snag	noun	問題
snail	noun	蜗牛
snake	noun	蛇
snake charmer	noun	弄蛇人
snake oil	noun	狗皮膏药
snap	noun	摄影|曲奇|即时的|休息
snap pea	noun	荷蘭豆
snare	noun	陷阱|小鼓
snare drum	noun	小鼓
snarl	noun	扣子
snatch	noun	女性生殖器|盜竊
snath	noun	袖
sneak	noun	流氓|偷窃|掩藏
sneaker	noun	球鞋
sneaky	adjective	圆滑 [yuánhuá]
sneer	verb	鼻子
sneeze	noun	噴嚏
snide	adjective	諷刺的
snifter	noun	球
snippet	noun	块
snitch	noun	小偷|間諜|鼻|偷
snivel	noun	泗|流泪
snobbish	adjective	草莓
snog	noun	铁锹|吻
snood	noun	鼻涕
snooker	noun	斯諾克
snoop	noun	询问|貂|暗中偵察
snooze	noun	小睡；午睡|假寐
snore	verb	打鼾
snorkel	noun	通气管
snot	noun	鼻涕|臭味
snotty	adjective	放肆
snout	noun	口吻
snow	noun	雪|下雪
snow cannon	noun	雪砲
snow goose	noun	雪雁
snow leopard	noun	雪豹
snow-blind	adjective	雪盲症
