lemma	part_of_speech	translations
正交	noun	взаимно|мат.|о|пересечение|перпендикулярный|плоскостях
正交系	noun	мат.|ортогональная|система
正交線	noun	мат.
正人	noun	прямой|справедливый|человек
正位	noun	место|подобающее|соответствующее
正供	noun	земельному|налогу|натуральная|основному|по|подать
正俸	noun	жалованье|оклад|основной|стар.|чиновника
正值	noun	как|когда|раз|случилось|что
正像	noun	позитив|фото
正兇	noun	убийца|фактический|юр.
正兌	noun	Цин|дин.|зерна|на|обязательные|официальные
正兵	noun	1-го|Цин|дин.|разряда|рядовой|солдат
正凶	noun	главный|преступник
正出	noun	главной|жены|от|рождённый|стар.
正切	noun	мат.|тангенс
正利	noun	выгода|законная|полученная|прибыль|путём|честным
正則	noun	надлежащие|правила|установления
正則表達式	noun	реге́кс|регуля́рное выраже́ние|регэ́ксп
正割	noun	мат.|секанс|секущая
正劇	noun	драма|театр.
正務	noun	см.|正業
正北	noun	N|на|норд|прямо|север
正北點	noun	астр.|севера|точка
正午線	noun	астр.|линия|полуденная
正南	noun	S|зюйд|на|прямо|юг
正南巴北	noun	в|диал.|как|настоящий|по|по-настоящему
正南點	noun	астр.|точка|юга
正印	noun	Цин|дин.|начальник|округа|стар.|уезда
正反合	noun	тезис-антитезис-синтез|триада|филос.
正取	noun	быть|в|заведения|зачисленным|зачислять|контингент
正口	noun	взрослый|домашнем|животном|о
正句	noun	главное|грам.|предложение
正命	noun	дни|жизнь|окончить|праведную|прожить|свои
正堂	noun	главный|зал|центральный
正報	noun	будд.|в|воздаяние|за|которую|переродиться
正場	noun	основной|основному|по|предмету|экзамен
正士	noun	добродетельный|справедливый|человек
正壽	noun	50-летия|60-летия|70-летия|в|д.|датой
正多邊形	noun	пра́вильный многоуго́льник
正失	noun	мат.|синус-верзус
正好	noun	вот|и|кстати|отлично|очень|хорошо
正始文學	noun	240—249|III|Чжэн-ши|в.|гг.|девизу
正始體	noun	см.|正始文學
正嫡	noun	главная|жена
正學	noun	доктрина|истинное|ортодоксальная|уст.|учение
正宗	noun	ортодоксальное|основная|течение|школа
正官	noun	в|зав|заведующий|заместителей|начальник|от
正定	noun	будд.|истинное|сосредоточение
正宣	noun	архиве|в|оригинал|оставляемый|указа|уст.
正室	noun	главный|зал
正宮	noun	дворец|центральный
正寢	noun	главная|жилая|комната|опочивальня|средняя
正寫法	noun	орфогра́фия
正封	noun	владений|границы|ленную|ленных|систему|упорядочивать
